Zone ID,Load Zone,Month, Total $kW ,,,,,,,,,,
4007,WCMASS,3/1/2013, $3.5800 ,,,,,,,,,,
4007,WCMASS,4/1/2013, $3.5700 ,,,,,,,,,,
4007,WCMASS,5/1/2013, $3.5700 ,,,,,,,,,,
4007,WCMASS,6/1/2013, $3.7500 ,,,,,,,,,,
4007,WCMASS,7/1/2013, $3.7300 ,,,,,,,,,,
4007,WCMASS,8/1/2013, $3.6700 ,,,,,,,,,,
4007,WCMASS,9/1/2013, $3.6800 ,,,,,,,,,,
4007,WCMASS,10/1/2013, $3.6800 ,,,,,,,,,,
4007,WCMASS,11/1/2013, $3.6800 ,,,,,,,,,,
4007,WCMASS,12/1/2013, $3.6700 ,,,,,,,,,,
4007,WCMASS,1/1/2014, $3.6100 ,,,,,,,,,,
4007,WCMASS,2/1/2014, $3.6400 ,,,,,,,,,,
4007,WCMASS,3/1/2014, $3.6500 ,,,,,,,,,,
4007,WCMASS,4/1/2014, $3.6600 ,,,,,,,,,,
4007,WCMASS,5/1/2014, $3.6500 ,,,,,,,,,,
4007,WCMASS,6/1/2014, $3.8000 ,,,,,,,,,,
4007,WCMASS,7/1/2014, $3.8100 ,,,,,,,,,,
4007,WCMASS,8/1/2014, $3.8700 ,,,,,,,,,,
4007,WCMASS,9/1/2014, $3.8700 ,,,,,,,,,,
4007,WCMASS,10/1/2014, $3.8800 ,,,,,,,,,,
4007,WCMASS,11/1/2014, $3.8800 ,,,,,,,,,,
4007,WCMASS,12/1/2014, $3.9000 ,,,,,,,,,,
4007,WCMASS,1/1/2015, $3.8500 ,,,,,,,,,,
4007,WCMASS,2/1/2015, $3.8400 ,,,,,,,,,,
4007,WCMASS,3/1/2015, $3.8400 ,,,,,,,,,,
4007,WCMASS,4/1/2015, $3.8300 ,,,,,,,,,,
4007,WCMASS,5/1/2015, $3.8200 ,,,,,,,,,,
4007,WCMASS,6/1/2015, $4.6300 ,,,,,,,,,,
4007,WCMASS,7/1/2015, $4.6300 ,,,,,,,,,,
4007,WCMASS,8/1/2015, $4.6200 ,,,,,,,,,,
4007,WCMASS,9/1/2015, $4.5700 ,,,,,,,,,,
4007,WCMASS,10/1/2015, $4.5600 ,,,,,,,,,,
4007,WCMASS,11/1/2015, $4.5600 ,,,,,,,,,,
4007,WCMASS,12/1/2015, $4.5700 ,,,,,,,,,,
4007,WCMASS,1/1/2016, $4.6700 ,,,,,,,,,,
4007,WCMASS,2/1/2016, $4.6600 ,,,,,,,,,,
4007,WCMASS,3/1/2016, $4.6700 ,,,,,,,,,,
4007,WCMASS,4/1/2016, $4.6600 ,,,,,,,,,,
4007,WCMASS,5/1/2016, $4.6600 ,,,,,,,,,,
4007,WCMASS,6/1/2016, $4.3900 ,,,,,,,,,,
4007,WCMASS,7/1/2016, $4.3800 ,,,,,,,,,,
4007,WCMASS,8/1/2016, $4.3900 ,,,,,,,,,,
4007,WCMASS,9/1/2016, $4.0200 ,,,,,,,,,,
4007,WCMASS,10/1/2016, $4.1000 ,,,,,,,,,,
4007,WCMASS,11/1/2016, $4.0600 ,,,,,,,,,,
4007,WCMASS,12/1/2016, $4.0700 ,,,,,,,,,,
4007,WCMASS,1/1/2017, $4.0600 ,,,,,,,,,,
4007,WCMASS,2/1/2017, $4.1100 ,,,,,,,,,,
4007,WCMASS,3/1/2017, $4.1400 ,,,,,,,,,,
4007,WCMASS,4/1/2017, $4.0800 ,,,,,,,,,,
4007,WCMASS,5/1/2017, $4.0700 ,,,,,,,,,,
4007,WCMASS,6/1/2017, $10.3800 ,,,,,,,,,,
4007,WCMASS,7/1/2017, $10.3500 ,,,,,,,,,,
4007,WCMASS,8/1/2017, $10.3400 ,,,,,,,,,,
4007,WCMASS,9/1/2017, $10.6600 ,,,,,,,,,,
4007,WCMASS,10/1/2017, $10.7800 ,,,,,,,,,,
4007,WCMASS,11/1/2017, $10.6500 ,,,,,,,,,,
4007,WCMASS,12/1/2017, $10.6800 ,,,,,,,,,,
4007,WCMASS,1/1/2018, $10.6800 ,,,,,,,,,,
4007,WCMASS,2/1/2018, $10.6400 ,,,,,,,,,,
4007,WCMASS,3/1/2018, $10.6500 ,,,,,,,,,,
4007,WCMASS,4/1/2018, $10.6200 ,,,,,,,,,,
4007,WCMASS,5/1/2018, $10.7200 ,,,,,,,,,,
4007,WCMASS,6/1/2018, $14.3200 ,,,,,,,,,,
4007,WCMASS,7/1/2018, $14.3700 ,,,,,,,,,,
4007,WCMASS,8/1/2018, $14.4000 ,,,,,,,,,,
4007,WCMASS,9/1/2018, $14.3700 ,,,,,,,,,,
4007,WCMASS,10/1/2018, $14.3900 ,,,,,,,,,,
4007,WCMASS,11/1/2018, $14.3300 ,,,,,,,,,,
4007,WCMASS,12/1/2018, $14.1500 ,,,,,,,,,,
4007,WCMASS,1/1/2019, $13.8600 ,,,,,,,,,,
4007,WCMASS,2/1/2019, $13.7700 ,,,,,,,,,,
4007,WCMASS,3/1/2019, $13.7300 ,,,,,,,,,,
4007,WCMASS,4/1/2019, $14.2600 ,,,,,,,,,,
4007,WCMASS,5/1/2019, $14.3500 ,,,,,,,,,,
4007,WCMASS,6/1/2019, $10.0500 ,,,,,,,,,,
4007,WCMASS,7/1/2019, $10.0700 ,,,,,,,,,,
4007,WCMASS,8/1/2019, $10.0400 ,,,,,,,,,,
4007,WCMASS,9/1/2019, $10.0700 ,,,,,,,,,,
4007,WCMASS,10/1/2019, $10.2100 ,,,,,,,,,,
4007,WCMASS,11/1/2019, $10.2100 ,,,,,,,,,,
4007,WCMASS,12/1/2019, $10.1200 ,,,,,,,,,,
4007,WCMASS,1/1/2020, $10.0100 ,,,,,,,,,,
4007,WCMASS,2/1/2020, $10.0100 ,,,,,,,,,,
4007,WCMASS,3/1/2020, $10.0100 ,,,,,,,,,,
4007,WCMASS,4/1/2020, $10.1900 ,,,,,,,,,,
4007,WCMASS,5/1/2020, $10.2000 ,,,,,,,,,,
4007,WCMASS,6/1/2020, $8.9500 ,,,,,,,,,,
4007,WCMASS,7/1/2020, $8.9400 ,,,,,,,,,,
4007,WCMASS,8/1/2020, $8.9000 ,,,,,,,,,,
4007,WCMASS,9/1/2020, $8.3600 ,,,,,,,,,,
4007,WCMASS,10/1/2020, $8.9200 ,,,,,,,,,,
4007,WCMASS,11/1/2020, $8.8900 ,,,,,,,,,,
4007,WCMASS,12/1/2020, $8.8700 ,,,,,,,,,,
4007,WCMASS,1/1/2021, $8.8400 ,,,,,,,,,,
4007,WCMASS,2/1/2021, $8.8600 ,,,,,,,,,,
4007,WCMASS,3/1/2021, $5.6600 ,,,,,,,,,,
4007,WCMASS,4/1/2021, $8.9200 ,,,,,,,,,,
4007,WCMASS,5/1/2021, $8.9500 ,,,,,,,,,,
4007,WCMASS,6/1/2021, $7.1700 ,,,,,,,,,,
4007,WCMASS,7/1/2021, $7.1800 ,,,,,,,,,,
4007,WCMASS,8/1/2021, $7.1800 ,,,,,,,,,,
4007,WCMASS,9/1/2021, $7.1800 ,,,,,,,,,,
4007,WCMASS,10/1/2021, $7.2400 ,,,,,,,,,,
4007,WCMASS,11/1/2021, $7.2800 ,,,,,,,,,,
4007,WCMASS,12/1/2021, $7.2100 ,,,,,,,,,,
4007,WCMASS,1/1/2022, $7.2800 ,,,,,,,,,,
4007,WCMASS,2/1/2022, $7.2300 ,,,,,,,,,,
4007,WCMASS,3/1/2022, $7.1300 ,,,,,,,,,,
4007,WCMASS,4/1/2022, $7.2300 ,,,,,,,,,,
4007,WCMASS,5/1/2022, $7.2600 ,,,,,,,,,,
4007,WCMASS,6/1/2022, $6.4300 ,,,,,,,,,,
4007,WCMASS,7/1/2022, $6.4300 ,,,,,,,,,,
4007,WCMASS,8/1/2022, $6.4300 ,,,,,,,,,,
4007,WCMASS,9/1/2022, $6.4300 ,,,,,,,,,,
4007,WCMASS,10/1/2022, $6.4400 ,,,,,,,,,,
4007,WCMASS,11/1/2022, $6.4400 ,,,,,,,,,,
4007,WCMASS,12/1/2022, $6.4400 ,,,,,,,,,,
4007,WCMASS,1/1/2023, $6.4400 ,,,,,,,,,,
4007,WCMASS,2/1/2023, $6.4400 ,,,,,,,,,,
4007,WCMASS,3/1/2023, $6.4400 ,,,,,,,,,,
4007,WCMASS,4/1/2023, $6.4400 ,,,,,,,,,,
4007,WCMASS,5/1/2023, $6.4400 ,,,,,,,,,,
4007,WCMASS,6/1/2023, $4.2800 ,,,,,,,,,,
4007,WCMASS,7/1/2023, $4.2800 ,,,,,,,,,,
4007,WCMASS,8/1/2023, $4.2800 ,,,,,,,,,,
4007,WCMASS,9/1/2023, $4.2800 ,,,,,,,,,,
4007,WCMASS,10/1/2023, $4.3000 ,,,,,,,,,,
4007,WCMASS,11/1/2023, $4.3000 ,,,,,,,,,,
4007,WCMASS,12/1/2023, $4.3000 ,,,,,,,,,,
4007,WCMASS,1/1/2024, $4.3000 ,,,,,,,,,,
4007,WCMASS,2/1/2024, $4.3000 ,,,,,,,,,,
4007,WCMASS,3/1/2024, $4.3000 ,,,,,,,,,,
4007,WCMASS,4/1/2024, $4.3000 ,,,,,,,,,,
4007,WCMASS,5/1/2024, $4.3000 ,,,,,,,,,,
4007,WCMASS,6/1/2024, $4.8800 ,,,,,,,,,,
4007,WCMASS,7/1/2024, $4.8900 ,,,,,,,,,,
4007,WCMASS,8/1/2024, $4.8900 ,,,,,,,,,,
4007,WCMASS,9/1/2024, $4.8900 ,,,,,,,,,,
4007,WCMASS,10/1/2024, $4.9100 ,,,,,,,,,,
4007,WCMASS,11/1/2024, $4.9200 ,,,,,,,,,,
4007,WCMASS,12/1/2024, $4.9300 ,,,,,,,,,,
4007,WCMASS,1/1/2025, $4.9300 ,,,,,,,,,,
4007,WCMASS,2/1/2025, $4.9400 ,,,,,,,,,,
4007,WCMASS,3/1/2025, $4.9500 ,,,,,,,,,,
4007,WCMASS,4/1/2025, $4.9500 ,,,,,,,,,,
4007,WCMASS,5/1/2025, $4.9600 ,,,,,,,,,,
4007,WCMASS,6/1/2025, $4.2200 ,,,,,,,,,,
4007,WCMASS,7/1/2025, $4.2300 ,,,,,,,,,,
4007,WCMASS,8/1/2025, $4.2300 ,,,,,,,,,,
4007,WCMASS,9/1/2025, $4.2400 ,,,,,,,,,,
4007,WCMASS,10/1/2025, $4.2600 ,,,,,,,,,,
4007,WCMASS,11/1/2025, $4.2600 ,,,,,,,,,,
4007,WCMASS,12/1/2025, $4.2700 ,,,,,,,,,,
4007,WCMASS,1/1/2026, $4.2800 ,,,,,,,,,,
4007,WCMASS,2/1/2026, $4.2800 ,,,,,,,,,,
4007,WCMASS,3/1/2026, $4.2900 ,,,,,,,,,,
4007,WCMASS,4/1/2026, $4.2900 ,,,,,,,,,,
4007,WCMASS,5/1/2026, $4.3000 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2010, $5.6900 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2010, $5.6400 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2010, $5.4600 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2010, $5.3500 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2010, $5.2700 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2010, $5.3000 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2010, $5.1000 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2011, $5.1200 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2011, $5.1300 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2011, $5.3600 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2011, $5.3800 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2011, $5.3800 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2011, $3.9300 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2011, $4.0100 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2011, $4.1800 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2011, $4.3800 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2011, $4.5100 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2011, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2011, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2012, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2012, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2012, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2012, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2012, $4.5200 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2012, $3.5800 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2012, $3.5900 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2012, $3.5800 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2012, $3.5800 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2012, $3.6000 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2012, $3.6000 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2012, $3.6000 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2013, $3.5900 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2013, $3.5800 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2013, $3.5800 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2013, $3.5700 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2013, $3.5700 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2013, $3.7500 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2013, $3.7300 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2013, $3.6700 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2013, $3.6800 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2013, $3.6800 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2013, $3.6800 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2013, $3.6700 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2014, $3.6100 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2014, $3.6400 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2014, $3.6500 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2014, $3.6600 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2014, $3.6500 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2014, $3.8000 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2014, $3.8100 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2014, $3.8700 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2014, $3.8700 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2014, $3.8800 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2014, $3.8800 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2014, $3.9000 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2015, $3.8500 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2015, $3.8400 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2015, $3.8400 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2015, $3.8300 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2015, $3.8200 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2015, $4.6300 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2015, $4.6300 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2015, $4.6200 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2015, $4.5700 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2015, $4.5600 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2015, $4.5600 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2015, $4.5700 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2016, $4.6700 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2016, $4.6600 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2016, $4.6700 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2016, $4.6600 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2016, $4.6600 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2016, $7.2200 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2016, $7.2200 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2016, $7.2200 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2016, $6.8500 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2016, $6.9500 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2016, $6.9200 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2016, $6.9300 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2017, $6.9300 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2017, $6.9600 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2017, $6.9700 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2017, $6.9400 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2017, $6.9400 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2017, $15.4700 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2017, $15.5700 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2017, $15.5900 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2017, $16.1500 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2017, $16.1400 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2017, $16.2100 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2017, $16.2300 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2018, $16.3900 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2018, $16.3200 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2018, $16.0500 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2018, $16.1000 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2018, $16.0700 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2018, $15.2600 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2018, $15.2500 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2018, $15.2100 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2018, $15.2700 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2018, $15.2700 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2018, $15.2000 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2018, $15.2900 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2019, $15.7900 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2019, $15.9300 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2019, $16.0100 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2019, $15.5000 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2019, $14.9900 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2019, $11.0500 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2019, $11.0200 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2019, $11.0500 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2019, $11.0100 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2019, $10.9600 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2019, $10.9600 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2019, $11.0900 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2020, $11.2400 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2020, $11.4500 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2020, $11.4500 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2020, $11.0100 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2020, $10.7300 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2020, $9.7000 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2020, $9.7200 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2020, $9.7500 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2020, $9.7200 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2020, $9.8400 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2020, $9.8700 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2020, $9.8200 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2021, $9.9100 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2021, $9.8900 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2021, $9.8900 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2021, $9.8400 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2021, $9.7700 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2021, $8.5700 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2021, $8.5700 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2021, $8.5600 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2021, $8.5600 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2021, $8.5600 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2021, $8.5700 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2021, $8.5200 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2022, $8.6600 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2022, $8.6200 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2022, $8.6600 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2022, $8.6200 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2022, $8.5900 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2022, $6.1600 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2022, $6.1600 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2022, $6.1600 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2022, $6.1600 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2022, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2022, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2022, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2023, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2023, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2023, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2023, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2023, $6.1500 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2023, $3.7000 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2023, $3.7000 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2023, $3.7000 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2023, $3.7000 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2023, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2023, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2023, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2024, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2024, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2024, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2024, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2024, $3.6900 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2024, $6.0800 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2024, $6.0800 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2024, $6.0800 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2024, $6.0800 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2024, $6.0700 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2024, $6.0700 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2024, $6.0800 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2025, $6.0800 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2025, $6.0900 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2025, $6.0900 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2025, $6.1000 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2025, $6.1000 ,,,,,,,,,,
4008,NEMASSBOST,6/1/2025, $4.2400 ,,,,,,,,,,
4008,NEMASSBOST,7/1/2025, $4.2500 ,,,,,,,,,,
4008,NEMASSBOST,8/1/2025, $4.2500 ,,,,,,,,,,
4008,NEMASSBOST,9/1/2025, $4.2500 ,,,,,,,,,,
4008,NEMASSBOST,10/1/2025, $4.2700 ,,,,,,,,,,
4008,NEMASSBOST,11/1/2025, $4.2700 ,,,,,,,,,,
4008,NEMASSBOST,12/1/2025, $4.2800 ,,,,,,,,,,
4008,NEMASSBOST,1/1/2026, $4.2800 ,,,,,,,,,,
4008,NEMASSBOST,2/1/2026, $4.2900 ,,,,,,,,,,
4008,NEMASSBOST,3/1/2026, $4.2900 ,,,,,,,,,,
4008,NEMASSBOST,4/1/2026, $4.2900 ,,,,,,,,,,
4008,NEMASSBOST,5/1/2026, $4.3000 ,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
